id	multiplicon	basecluster	gene_x	gene_y	coord_x	coord_y	is_real_anchorpoint
484	4	11	AT3G19500	AT1G49830	1741	3401	-1
485	4	11	AT3G19540	AT1G49840	1747	3402	-1
486	4	11	AT3G19570	AT1G49890	1750	3407	-1
487	4	11	AT3G19580	AT1G49900	1751	3408	-1
488	4	11	AT3G19590	AT1G49910	1752	3409	-1
489	4	11	AT3G19680	AT1G50040	1761	3423	-1
490	4	11	AT3G19690	AT1G50050	1762	3424	-1
491	4	11	AT3G19710	AT1G50090	1764	3426	-1
492	4	11	AT3G19740	AT1G50140	1766	3428	-1
493	4	11	AT3G19750	AT1G50150	1767	3429	-1
494	4	11	AT3G19830	AT1G50260	1775	3436	-1
495	4	11	AT3G19850	AT1G50280	1777	3438	-1
496	4	11	AT3G19930	AT1G50310	1785	3441	-1
497	4	11	AT3G19960	AT1G50360	1787	3445	-1
498	4	11	AT3G19980	AT1G50370	1789	3446	-1
499	4	11	AT3G20000	AT1G50400	1791	3449	-1
500	4	11	AT3G20010	AT1G50410	1792	3450	-1
501	4	11	AT3G20040	AT1G50460	1795	3455	-1
502	4	11	AT3G20060	AT1G50490	1797	3458	-1
503	4	11	AT3G20080	AT1G50520	1799	3461	-1
504	4	11	AT3G20190	AT1G50610	1805	3467	-1
505	4	11	AT3G20280	AT1G50620	1814	3468	-1
506	4	11	AT3G20300	AT1G50630	1816	3469	-1
507	4	11	AT3G20310	AT1G50640	1817	3470	-1
508	4	11	AT3G20350	AT1G50660	1821	3472	-1
509	4	11	AT3G20410	AT1G50700	1826	3476	-1
510	4	11	AT3G20510	AT1G50740	1836	3479	-1
511	4	11	AT3G20540	AT1G50840	1839	3483	-1
512	4	11	AT3G20557	AT1G50930	1842	3490	-1
513	4	11	AT3G20560	AT1G50950	1843	3492	-1
514	4	11	AT3G20670	AT1G51060	1852	3500	-1
515	4	11	AT3G20760	AT1G51130	1859	3507	-1
516	4	11	AT3G20830	AT1G51170	1866	3511	-1
517	4	11	AT3G20840	AT1G51190	1867	3512	-1
518	4	11	AT3G20880	AT1G51220	1872	3515	-1
519	4	11	AT3G20970	AT1G51390	1879	3530	-1
520	4	11	AT3G21055	AT1G51400	1883	3531	-1
521	4	11	AT3G21080	AT1G51460	1886	3538	-1
522	4	11	AT3G21100	AT1G51520	1887	3542	-1
523	4	11	AT3G21140	AT1G51560	1890	3546	-1
524	4	11	AT3G21160	AT1G51590	1892	3549	-1
525	4	11	AT3G21175	AT1G51600	1893	3550	-1
526	4	11	AT3G21190	AT1G51630	1895	3553	-1
527	4	11	AT3G21220	AT1G51660	1899	3556	-1
528	4	11	AT3G21230	AT1G51680	1900	3558	-1
529	4	11	AT3G21270	AT1G51700	1903	3560	-1
530	4	11	AT3G21280	AT1G51710	1904	3561	-1
531	4	11	AT3G21310	AT1G51770	1907	3567	-1
532	4	11	AT3G21670	AT1G52190	1938	3587	-1
533	4	11	AT3G22170	AT1G52520	1965	3618	-1
534	4	11	AT3G22470	AT1G52620	1995	3629	-1
535	4	12	AT3G17140	AT1G47960	1530	3229	-1
536	4	12	AT3G17220	AT1G48020	1540	3235	-1
537	4	12	AT3G17240	AT1G48030	1542	3236	-1
538	4	12	AT3G17250	AT1G48040	1543	3237	-1
539	4	12	AT3G17330	AT1G48110	1547	3244	-1
540	4	12	AT3G17410	AT1G48210	1555	3257	-1
541	4	12	AT3G17430	AT1G48230	1556	3258	-1
542	4	12	AT3G17440	AT1G48240	1557	3259	-1
543	4	12	AT3G17510	AT1G48260	1562	3261	-1
544	4	12	AT3G17580	AT1G48330	1565	3269	-1
545	4	12	AT3G17650	AT1G48370	1572	3272	-1
546	4	12	AT3G17680	AT1G48405	1575	3275	-1
547	4	12	AT3G17770	AT1G48430	1581	3278	-1
548	4	12	AT3G17780	AT1G48440	1582	3279	-1
549	4	12	AT3G17800	AT1G48450	1584	3280	-1
550	4	12	AT3G17820	AT1G48470	1586	3282	-1
551	4	12	AT3G17840	AT1G48480	1588	3283	-1
552	4	12	AT3G17850	AT1G48490	1589	3284	-1
553	4	12	AT3G17860	AT1G48500	1590	3285	-1
554	4	12	AT3G17910	AT1G48510	1594	3286	-1
555	4	12	AT3G17920	AT1G48540	1595	3289	-1
556	4	12	AT3G17980	AT1G48590	1600	3294	-1
557	4	12	AT3G18000	AT1G48600	1601	3295	-1
558	4	12	AT3G18030	AT1G48605	1604	3296	-1
559	4	12	AT3G18035	AT1G48620	1605	3298	-1
560	4	12	AT3G18130	AT1G48630	1613	3299	-1
561	4	12	AT3G18160	AT1G48635	1616	3300	-1
562	4	12	AT3G18210	AT1G48700	1621	3304	-1
563	4	12	AT3G18280	AT1G48750	1629	3307	-1
564	4	12	AT3G18295	AT1G48770	1631	3309	-1
565	4	12	AT3G18300	AT1G48780	1632	3310	-1
566	4	12	AT3G18350	AT1G48840	1635	3314	-1
567	4	12	AT3G18450	AT1G49030	1645	3333	-1
568	4	12	AT3G18490	AT1G49050	1648	3335	-1
569	4	12	AT3G18720	AT1G49360	1672	3358	-1
570	4	13	AT3G18560	AT1G49000	1656	3329	-1
571	4	13	AT3G18570	AT1G48990	1657	3328	-1
572	4	13	AT3G18590	AT1G48940	1659	3323	-1
573	4	13	AT3G18610	AT1G48920	1661	3321	-1
574	5	14	AT1G56240	AT1G09155	3970	752	-1
575	5	14	AT1G56330	AT1G09180	3978	756	-1
576	5	14	AT1G56340	AT1G09210	3979	759	-1
577	5	14	AT1G56430	AT1G09240	3988	762	-1
578	5	14	AT1G56580	AT1G09310	4000	770	-1
579	5	14	AT1G56600	AT1G09350	4002	774	-1
580	5	14	AT1G56650	AT1G09540	4006	790	-1
581	5	14	AT1G56670	AT1G09390	4008	778	-1
582	5	14	AT1G56720	AT1G09440	4012	783	-1
583	5	14	AT1G57590	AT1G09550	4017	791	-1
584	5	14	AT1G57610	AT1G09575	4019	794	-1
585	5	14	AT1G57620	AT1G09580	4020	795	-1
586	5	14	AT1G57630	AT1G09665	4021	805	-1
587	5	14	AT1G57660	AT1G09590	4022	796	-1
588	5	14	AT1G57700	AT1G09600	4025	797	-1
589	5	14	AT1G57720	AT1G09640	4026	801	-1
590	5	14	AT1G58280	AT1G09932	4063	830	-1
591	5	14	AT1G58290	AT1G09940	4064	831	-1
592	5	14	AT1G58330	AT1G09950	4068	832	-1
593	5	14	AT1G58350	AT1G09980	4070	835	-1
594	5	14	AT1G58360	AT1G10010	4071	838	-1
595	5	14	AT1G58370	AT1G10050	4072	842	-1
596	5	14	AT1G59510	AT1G10150	4086	851	-1
597	5	14	AT1G59580	AT1G10210	4093	857	-1
598	5	14	AT1G59590	AT1G10220	4094	858	-1
599	5	14	AT1G59610	AT1G10290	4096	864	-1
600	5	14	AT1G59640	AT1G10120	4098	848	-1
601	5	14	AT1G59720	AT1G10330	4105	868	-1
602	5	14	AT1G59725	AT1G10350	4107	870	-1
603	5	14	AT1G59830	AT1G10430	4115	878	-1
604	5	14	AT1G59940	AT1G10470	4128	881	-1
605	5	14	AT1G60010	AT1G10530	4134	888	-1
606	5	14	AT1G60030	AT1G10540	4135	889	-1
607	5	14	AT1G60190	AT1G10560	4147	891	-1
608	5	14	AT1G60220	AT1G10570	4149	892	-1
609	5	14	AT1G60590	AT1G10640	4168	900	-1
610	5	14	AT1G60610	AT1G10650	4170	901	-1
611	5	14	AT1G60860	AT1G10870	4188	921	-1
612	5	14	AT1G60930	AT1G10930	4192	927	-1
613	5	14	AT1G60940	AT1G10940	4193	928	-1
614	5	14	AT1G60950	AT1G10960	4194	930	-1
615	5	14	AT1G60960	AT1G10970	4195	931	-1
616	5	15	AT1G60670	AT1G10820	4176	918	-1
617	5	15	AT1G60680	AT1G10810	4177	917	-1
618	5	15	AT1G60760	AT1G10770	4181	913	-1
619	5	16	AT1G58080	AT1G09795	4042	817	-1
620	5	16	AT1G58210	AT1G09720	4053	809	-1
621	5	16	AT1G58220	AT1G09710	4054	808	-1
622	5	17	AT1G60780	AT1G10730	4183	909	-1
623	5	17	AT1G60890	AT1G10900	4191	924	-1
624	5	17	AT1G61030	AT1G11060	4202	938	-1
625	5	17	AT1G61080	AT1G11070	4208	939	-1
626	5	17	AT1G61130	AT1G11080	4214	940	-1
627	5	17	AT1G61140	AT1G11100	4215	942	-1
628	5	17	AT1G61150	AT1G11110	4216	943	-1
629	5	17	AT1G61170	AT1G11120	4218	944	-1
630	5	17	AT1G61210	AT1G11160	4221	947	-1
631	5	17	AT1G61240	AT1G11170	4223	948	-1
632	5	17	AT1G61250	AT1G11180	4224	949	-1
633	5	17	AT1G61260	AT1G11210	4226	952	-1
634	5	17	AT1G61290	AT1G11250	4229	954	-1
635	5	17	AT1G61360	AT1G11280	4233	957	-1
636	5	17	AT1G61560	AT1G11310	4239	959	-1
637	5	17	AT1G61640	AT1G11390	4247	964	-1
638	5	17	AT1G61700	AT1G11475	4254	971	-1
639	5	17	AT1G61730	AT1G11510	4257	975	-1
640	5	17	AT1G61740	AT1G11540	4258	978	-1
641	5	17	AT1G61790	AT1G11560	4263	980	-1
642	5	17	AT1G61870	AT1G11630	4268	985	-1
643	5	17	AT1G61890	AT1G11670	4269	989	-1
644	5	17	AT1G61930	AT1G11700	4272	992	-1
645	5	17	AT1G62050	AT1G11740	4280	995	-1
646	5	17	AT1G62290	AT1G11910	4293	1011	-1
647	5	17	AT1G62305	AT1G11940	4295	1016	-1
648	5	17	AT1G62310	AT1G11950	4296	1017	-1
649	5	17	AT1G62320	AT1G11960	4297	1018	-1
650	5	17	AT1G62330	AT1G11990	4298	1021	-1
651	5	17	AT1G62380	AT1G12010	4303	1023	-1
652	5	17	AT1G62420	AT1G12030	4307	1025	-1
653	5	17	AT1G62440	AT1G12040	4309	1026	-1
654	5	17	AT1G62450	AT1G12070	4310	1030	-1
655	5	17	AT1G62500	AT1G12090	4313	1032	-1
656	5	17	AT1G62530	AT1G12120	4315	1034	-1
657	5	17	AT1G62540	AT1G12130	4316	1035	-1
658	5	17	AT1G62630	AT1G12210	4319	1039	-1
659	5	17	AT1G62660	AT1G12240	4321	1041	-1
660	5	17	AT1G62700	AT1G12260	4323	1044	-1
661	5	17	AT1G62740	AT1G12270	4326	1045	-1
662	5	17	AT1G62820	AT1G12310	4333	1047	-1
663	5	17	AT1G62840	AT1G12320	4335	1048	-1
664	5	17	AT1G62870	AT1G12380	4338	1054	-1
665	5	17	AT1G62880	AT1G12340	4339	1050	-1
666	5	17	AT1G62950	AT1G12460	4345	1061	-1
667	5	17	AT1G62975	AT1G12540	4348	1068	-1
668	5	17	AT1G62980	AT1G12560	4349	1070	-1
669	5	17	AT1G63030	AT1G12610	4354	1074	-1
670	5	17	AT1G63050	AT1G12640	4355	1076	-1
671	5	17	AT1G63090	AT1G12710	4358	1080	-1
672	5	17	AT1G63110	AT1G12730	4361	1082	-1
673	5	17	AT1G63120	AT1G12750	4362	1084	-1
674	5	17	AT1G63170	AT1G12760	4365	1085	-1
675	5	17	AT1G63180	AT1G12780	4366	1087	-1
676	5	17	AT1G63630	AT1G13040	4397	1113	-1
677	5	17	AT1G63710	AT1G13140	4405	1119	-1
678	6	18	AT4G33930	AT2G15770	2923	751	-1
679	6	18	AT4G33970	AT2G15860	2928	757	-1
680	6	18	AT4G33990	AT2G15690	2931	744	-1
681	6	18	AT4G34250	AT2G16280	2957	788	-1
682	6	18	AT4G34370	AT2G16090	2969	774	-1
683	6	18	AT4G34450	AT2G16200	2978	781	-1
684	6	18	AT4G34480	AT2G16230	2981	784	-1
685	6	18	AT4G34510	AT2G16280	2983	788	-1
686	6	18	AT4G34555	AT2G16360	2987	791	-1
687	6	18	AT4G34570	AT2G16370	2989	792	-1
688	6	18	AT4G34580	AT2G16380	2990	793	-1
689	6	18	AT4G34600	AT2G16385	2992	794	-1
690	6	18	AT4G34610	AT2G16400	2993	796	-1
691	6	18	AT4G34710	AT2G16500	3002	806	-1
692	6	18	AT4G34720	AT2G16510	3003	807	-1
693	6	18	AT4G34740	AT2G16570	3005	810	-1
694	6	18	AT4G34760	AT2G16580	3007	812	-1
695	6	18	AT4G34870	AT2G16600	3012	815	-1
696	6	18	AT4G34950	AT2G16660	3018	820	-1
697	6	18	AT4G34970	AT2G16700	3019	822	-1
698	6	18	AT4G34990	AT2G16720	3021	824	-1
699	6	18	AT4G35010	AT2G16730	3023	825	-1
700	6	18	AT4G35030	AT2G16750	3025	827	-1
701	6	18	AT4G35040	AT2G16770	3026	829	-1
702	6	18	AT4G35050	AT2G16780	3027	830	-1
703	6	18	AT4G35080	AT2G16800	3030	832	-1
704	6	18	AT4G35100	AT2G16850	3032	836	-1
705	6	18	AT4G35110	AT2G16900	3033	841	-1
706	6	18	AT4G35200	AT2G17070	3042	854	-1
707	6	18	AT4G35230	AT2G17090	3044	855	-1
708	6	18	AT4G35240	AT2G17110	3045	856	-1
709	6	18	AT4G35260	AT2G17130	3047	858	-1
710	6	18	AT4G35270	AT2G17150	3048	860	-1
711	6	18	AT4G35280	AT2G17180	3049	862	-1
712	6	18	AT4G35290	AT2G17260	3050	869	-1
713	6	18	AT4G35295	AT2G17265	3051	870	-1
714	6	18	AT4G35310	AT2G17290	3053	873	-1
715	6	18	AT4G35320	AT2G17300	3054	874	-1
716	6	18	AT4G35360	AT2G17320	3057	877	-1
717	6	18	AT4G35410	AT2G17380	3062	881	-1
718	6	18	AT4G35450	AT2G17390	3066	882	-1
719	6	18	AT4G35460	AT2G17420	3067	884	-1
720	6	18	AT4G35470	AT2G17440	3068	886	-1
721	6	18	AT4G35480	AT2G17450	3069	888	-1
722	6	18	AT4G35500	AT2G17530	3071	894	-1
723	6	18	AT4G35570	AT2G17560	3078	897	-1
724	6	18	AT4G35620	AT2G17620	3083	901	-1
725	6	18	AT4G35630	AT2G17630	3084	902	-1
726	6	18	AT4G35640	AT2G17640	3085	903	-1
727	6	18	AT4G35660	AT2G17680	3087	906	-1
728	6	18	AT4G35780	AT2G17700	3095	909	-1
729	6	18	AT4G35810	AT2G17720	3099	912	-1
730	6	18	AT4G35840	AT2G17730	3101	914	-1
731	6	18	AT4G35860	AT2G17800	3103	922	-1
732	6	18	AT4G35880	AT2G17760	3105	916	-1
733	6	18	AT4G35900	AT2G17770	3107	917	-1
734	6	18	AT4G35920	AT2G17780	3110	918	-1
735	6	18	AT4G35985	AT2G17840	3115	925	-1
736	6	18	AT4G36070	AT2G17890	3123	931	-1
737	6	18	AT4G36090	AT2G17970	3125	938	-1
738	6	18	AT4G36105	AT2G17990	3127	942	-1
739	6	18	AT4G36110	AT2G18010	3128	944	-1
740	6	18	AT4G36130	AT2G18020	3130	945	-1
741	6	18	AT4G36160	AT2G18060	3132	949	-1
742	6	18	AT4G36190	AT2G18080	3135	951	-1
743	6	18	AT4G36210	AT2G18100	3136	953	-1
744	6	18	AT4G36260	AT2G18120	3140	955	-1
745	6	18	AT4G36350	AT2G18130	3142	956	-1
746	6	18	AT4G36430	AT2G18140	3150	957	-1
747	6	18	AT4G36450	AT2G18170	3152	959	-1
748	6	18	AT4G36490	AT2G18180	3156	960	-1
749	6	18	AT4G36500	AT2G18210	3157	964	-1
750	6	18	AT4G36540	AT2G18300	3162	974	-1
751	6	18	AT4G36580	AT2G18330	3166	976	-1
752	6	18	AT4G36600	AT2G18340	3168	977	-1
753	6	18	AT4G36610	AT2G18360	3169	979	-1
754	6	18	AT4G36620	AT2G18380	3170	981	-1
755	6	18	AT4G36670	AT2G18480	3175	991	-1
756	6	18	AT4G36680	AT2G18520	3176	995	-1
757	6	18	AT4G36700	AT2G18540	3178	997	-1
758	6	18	AT4G36740	AT2G18550	3182	998	-1
759	6	18	AT4G36770	AT2G18560	3185	999	-1
760	6	18	AT4G36790	AT2G18590	3187	1000	-1
761	6	18	AT4G36800	AT2G18600	3188	1001	-1
762	6	18	AT4G36810	AT2G18620	3189	1003	-1
763	7	19	AT3G13900	AT1G54280	1229	3781	-1
764	7	19	AT3G13920	AT1G54270	1231	3780	-1
765	7	19	AT3G13930	AT1G54220	1232	3775	-1
766	7	19	AT3G13970	AT1G54210	1236	3772	-1
767	7	19	AT3G13980	AT1G54200	1237	3771	-1
768	7	19	AT3G14000	AT1G54180	1239	3770	-1
769	7	19	AT3G14010	AT1G54170	1240	3769	-1
770	7	19	AT3G14020	AT1G54160	1241	3768	-1
771	7	19	AT3G14050	AT1G54130	1244	3765	-1
772	7	19	AT3G14060	AT1G54120	1245	3764	-1
773	7	19	AT3G14070	AT1G54115	1247	3763	-1
774	7	19	AT3G14090	AT1G54090	1250	3759	-1
775	7	19	AT3G14100	AT1G54080	1251	3758	-1
776	7	19	AT3G14180	AT1G54060	1257	3756	-1
777	7	19	AT3G14210	AT1G53920	1261	3749	-1
778	7	19	AT3G14230	AT1G53910	1262	3748	-1
779	7	19	AT3G14260	AT1G53870	1264	3745	-1
780	7	19	AT3G14290	AT1G53850	1267	3743	-1
781	7	19	AT3G14300	AT1G53830	1268	3742	-1
782	7	19	AT3G14320	AT1G53820	1269	3741	-1
783	7	19	AT3G14350	AT1G53730	1272	3734	-1
784	7	19	AT3G14370	AT1G53700	1274	3730	-1
785	7	19	AT3G14410	AT1G53660	1279	3726	-1
786	7	19	AT3G14450	AT1G53650	1283	3725	-1
787	7	19	AT3G14590	AT1G53590	1292	3719	-1
788	7	19	AT3G14595	AT1G53560	1293	3716	-1
789	7	19	AT3G14720	AT1G53510	1299	3712	-1
790	7	19	AT3G14730	AT1G53600	1300	3720	-1
791	7	19	AT3G14810	AT1G53470	1307	3708	-1
792	7	19	AT3G14830	AT1G53450	1309	3706	-1
793	7	19	AT3G14840	AT1G53420	1310	3705	-1
794	7	19	AT3G14990	AT1G53280	1325	3691	-1
795	7	19	AT3G15070	AT1G53190	1333	3682	-1
796	7	19	AT3G15210	AT1G53170	1348	3680	-1
797	7	19	AT3G15220	AT1G53165	1349	3679	-1
798	7	19	AT3G15270	AT1G53160	1353	3678	-1
799	7	19	AT3G15340	AT1G53110	1360	3674	-1
800	7	19	AT3G15350	AT1G53100	1361	3673	-1
801	7	19	AT3G15354	AT1G53090	1362	3672	-1
802	7	19	AT3G15356	AT1G53060	1363	3671	-1
803	7	19	AT3G15358	AT1G53035	1365	3668	-1
804	7	19	AT3G15352	AT1G53030	1366	3667	-1
805	7	19	AT3G15355	AT1G53020	1368	3666	-1
806	7	19	AT3G15460	AT1G52930	1381	3657	-1
807	7	19	AT3G15480	AT1G52910	1383	3655	-1
808	7	19	AT3G15500	AT1G52880	1385	3652	-1
809	7	19	AT3G15540	AT1G52830	1388	3648	-1
810	7	19	AT3G15570	AT1G52770	1390	3643	-1
811	7	19	AT3G15610	AT1G52730	1395	3639	-1
812	7	19	AT3G15630	AT1G52720	1397	3638	-1
813	7	19	AT3G15640	AT1G52710	1398	3637	-1
814	7	19	AT3G15650	AT1G52695	1399	3636	-1
815	7	19	AT3G15670	AT1G52690	1401	3635	-1
816	7	19	AT3G15690	AT1G52670	1403	3633	-1
817	7	19	AT3G15700	AT1G52660	1404	3632	-1
818	7	19	AT3G15710	AT1G52600	1405	3627	-1
819	7	19	AT3G15730	AT1G52570	1407	3624	-1
820	7	19	AT3G15760	AT1G52565	1410	3623	-1
821	7	19	AT3G15890	AT1G52540	1421	3620	-1
822	7	19	AT3G15940	AT1G52420	1426	3610	-1
823	7	19	AT3G15950	AT1G52410	1427	3608	-1
824	7	19	AT3G15970	AT1G52380	1428	3605	-1
825	7	19	AT3G15980	AT1G52360	1429	3603	-1
826	7	19	AT3G16080	AT1G52300	1439	3597	-1
827	7	19	AT3G16100	AT1G52280	1441	3595	-1
828	7	19	AT3G16110	AT1G52260	1442	3593	-1
829	7	19	AT3G16120	AT1G52250	1443	3592	-1
830	7	19	AT3G16130	AT1G52240	1444	3591	-1
831	7	19	AT3G16140	AT1G52230	1445	3590	-1
832	7	19	AT3G16180	AT1G52190	1450	3587	-1
833	7	19	AT3G16240	AT1G52180	1455	3586	-1
834	7	19	AT3G16260	AT1G52160	1457	3585	-1
835	7	19	AT3G16330	AT1G52140	1464	3582	-1
836	7	19	AT3G16390	AT1G52000	1470	3578	-1
837	7	19	AT3G16480	AT1G51980	1471	3576	-1
838	7	19	AT3G16490	AT1G51960	1472	3573	-1
839	7	19	AT3G16500	AT1G51950	1473	3572	-1
840	8	20	AT3G10200	AT5G04060	857	287	-1
841	8	20	AT3G10250	AT5G04090	862	290	-1
842	8	20	AT3G10270	AT5G04110	864	291	-1
843	8	20	AT3G10280	AT5G04530	865	329	-1
844	8	20	AT3G10290	AT5G04160	866	295	-1
845	8	20	AT3G10300	AT5G04170	867	296	-1
846	8	20	AT3G10340	AT5G04230	870	302	-1
847	8	20	AT3G10470	AT5G04390	883	317	-1
848	8	20	AT3G10480	AT5G04400	884	318	-1
849	8	20	AT3G10525	AT5G04470	887	323	-1
850	8	20	AT3G10540	AT5G04510	889	327	-1
851	8	20	AT3G10550	AT5G04540	890	330	-1
852	8	20	AT3G10560	AT5G04630	891	337	-1
853	8	20	AT3G10580	AT5G04760	893	346	-1
854	8	20	AT3G10600	AT5G04770	895	347	-1
855	8	20	AT3G10610	AT5G04800	896	350	-1
856	8	20	AT3G10640	AT5G04850	899	355	-1
857	8	20	AT3G10660	AT5G04870	901	357	-1
858	8	20	AT3G10710	AT5G04960	906	367	-1
859	8	20	AT3G10730	AT5G04990	907	369	-1
860	8	20	AT3G10760	AT5G05090	910	378	-1
861	8	20	AT3G10770	AT5G05100	911	379	-1
862	8	20	AT3G10820	AT5G05140	917	383	-1
863	8	20	AT3G10860	AT5G05370	922	406	-1
864	8	20	AT3G10910	AT5G05280	926	397	-1
865	8	20	AT3G10980	AT5G05350	934	404	-1
866	8	20	AT3G11020	AT5G05410	939	410	-1
867	8	20	AT3G11040	AT5G05460	941	415	-1
868	8	20	AT3G11070	AT5G05520	944	421	-1
869	8	20	AT3G11100	AT5G05550	946	424	-1
870	8	20	AT3G11170	AT5G05580	952	427	-1
871	8	20	AT3G11180	AT5G05600	953	429	-1
872	8	20	AT3G11200	AT5G05610	954	430	-1
873	8	20	AT3G11240	AT5G05700	958	440	-1
874	8	20	AT3G11260	AT5G05770	960	447	-1
875	8	20	AT3G11270	AT5G05780	961	448	-1
876	8	20	AT3G11280	AT5G05790	962	449	-1
877	8	20	AT3G11290	AT5G05800	963	450	-1
878	8	20	AT3G11320	AT5G05820	965	452	-1
879	8	20	AT3G11330	AT5G05850	967	455	-1
880	8	20	AT3G11340	AT5G05860	968	456	-1
881	8	20	AT3G11397	AT5G05987	972	466	-1
882	8	20	AT3G11400	AT5G06000	973	468	-1
883	8	20	AT3G11440	AT5G06100	977	477	-1
884	8	20	AT3G11450	AT5G06110	978	478	-1
885	8	20	AT3G11520	AT5G06150	985	482	-1
886	8	20	AT3G11550	AT5G06200	988	487	-1
887	8	20	AT3G11560	AT5G06220	989	489	-1
888	8	20	AT3G11570	AT5G06230	990	490	-1
889	8	20	AT3G11580	AT5G06250	991	492	-1
890	8	20	AT3G11600	AT5G06270	993	495	-1
891	8	20	AT3G11630	AT5G06290	995	497	-1
892	8	20	AT3G11650	AT5G06320	997	500	-1
893	8	20	AT3G11660	AT5G06330	998	501	-1
894	8	20	AT3G11690	AT5G06380	1001	506	-1
895	8	20	AT3G11700	AT5G06390	1002	507	-1
896	8	20	AT3G11720	AT5G06440	1004	512	-1
897	8	20	AT3G11770	AT5G06450	1010	513	-1
898	8	20	AT3G11773	AT5G06470	1011	515	-1
899	8	20	AT3G11780	AT5G06480	1012	516	-1
900	8	20	AT3G11850	AT5G06560	1018	524	-1
901	8	20	AT3G11910	AT5G06600	1023	528	-1
902	8	20	AT3G12020	AT5G06670	1034	534	-1
903	8	20	AT3G12030	AT5G06660	1035	533	-1
904	8	20	AT3G12060	AT5G06700	1038	537	-1
905	8	20	AT3G12130	AT5G06770	1045	543	-1
906	8	20	AT3G12140	AT5G06780	1046	544	-1
907	8	20	AT3G12145	AT5G07180	1047	580	-1
908	8	20	AT3G12145	AT5G06870	1047	554	-1
909	8	20	AT3G12170	AT5G06910	1050	557	-1
910	8	20	AT3G12250	AT5G06839	1056	551	-1
911	8	20	AT3G12320	AT5G06980	1062	561	-1
912	8	20	AT3G12610	AT5G07180	1086	580	-1
913	8	20	AT3G12720	AT5G07690	1098	625	-1
914	8	20	AT3G12900	AT5G07480	1115	608	-1
915	9	21	AT2G33500	AT1G28050	2342	2338	-1
916	9	21	AT2G33510	AT1G28070	2343	2340	-1
917	9	21	AT2G33530	AT1G28110	2345	2344	-1
918	9	21	AT2G33710	AT1G28160	2363	2350	-1
919	9	21	AT2G33750	AT1G28220	2368	2355	-1
920	9	21	AT2G33775	AT1G28270	2370	2359	-1
921	9	21	AT2G33780	AT1G28280	2371	2360	-1
922	9	21	AT2G33790	AT1G28290	2372	2361	-1
923	9	21	AT2G33830	AT1G28330	2378	2366	-1
924	9	21	AT2G33840	AT1G28350	2380	2369	-1
925	9	21	AT2G33850	AT1G28400	2382	2374	-1
926	9	21	AT2G33870	AT1G28550	2385	2388	-1
927	9	21	AT2G33980	AT1G28960	2387	2396	-1
928	9	21	AT2G34020	AT1G29020	2391	2399	-1
929	9	21	AT2G34040	AT1G29030	2392	2400	-1
930	9	21	AT2G34070	AT1G29050	2395	2402	-1
931	9	21	AT2G34080	AT1G29080	2396	2405	-1
932	9	21	AT2G34140	AT1G29160	2402	2410	-1
933	9	21	AT2G34150	AT1G29170	2403	2411	-1
934	9	21	AT2G34250	AT1G29310	2412	2424	-1
935	9	21	AT2G34300	AT1G29470	2417	2435	-1
936	9	21	AT2G34310	AT1G29530	2418	2438	-1
937	9	21	AT2G34330	AT1G29540	2421	2439	-1
938	9	21	AT2G34340	AT1G29640	2422	2448	-1
939	9	21	AT2G34370	AT1G29710	2426	2453	-1
940	9	21	AT2G34380	AT1G29760	2427	2455	-1
941	9	21	AT2G34410	AT1G29890	2429	2465	-1
942	9	21	AT2G34420	AT1G29910	2430	2467	-1
943	9	21	AT2G34480	AT1G29965	2435	2471	-1
944	9	21	AT2G34510	AT1G29980	2437	2473	-1
945	9	21	AT2G34555	AT1G30040	2441	2478	-1
946	9	21	AT2G34590	AT1G30120	2446	2486	-1
947	9	21	AT2G34600	AT1G30135	2447	2488	-1
948	9	21	AT2G34610	AT1G30190	2448	2491	-1
949	9	21	AT2G34660	AT1G30400	2454	2509	-1
950	9	21	AT2G34710	AT1G30490	2459	2517	-1
951	9	21	AT2G34720	AT1G30500	2460	2518	-1
952	9	21	AT2G34750	AT1G30590	2463	2528	-1
953	9	22	AT2G34880	AT1G30810	2474	2546	-1
954	9	22	AT2G34890	AT1G30820	2475	2548	-1
955	9	22	AT2G34910	AT1G30850	2477	2553	-1
956	9	22	AT2G34920	AT1G30860	2478	2554	-1
957	9	22	AT2G34940	AT1G30900	2480	2558	-1
958	9	22	AT2G35020	AT1G31070	2486	2569	-1
959	9	23	AT2G34160	AT1G29250	2404	2418	-1
960	9	23	AT2G34170	AT1G29240	2405	2417	-1
961	9	23	AT2G34180	AT1G29230	2406	2416	-1
962	9	24	AT2G34790	AT1G30700	2466	2538	-1
963	9	24	AT2G34820	AT1G30670	2468	2536	-1
964	9	24	AT2G34830	AT1G30650	2469	2534	-1
965	9	24	AT2G34840	AT1G30630	2470	2532	-1
966	9	24	AT2G34850	AT1G30620	2471	2531	-1
967	9	25	AT2G35200	AT1G32690	2505	2717	-1
968	9	25	AT2G35230	AT1G32610	2508	2710	-1
969	9	25	AT2G35240	AT1G32580	2509	2706	-1
970	9	25	AT2G35300	AT1G32560	2515	2704	-1
971	9	25	AT2G35330	AT1G32530	2518	2701	-1
972	9	25	AT2G35340	AT1G32490	2519	2697	-1
973	9	25	AT2G35370	AT1G32470	2522	2695	-1
974	9	25	AT2G35390	AT1G32380	2524	2685	-1
